,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
45,Glucose_Medium,¬ Age_Low,0.1231343283582089,0.2068965517241379,0.9241379310344826,1,,,
46,Outcome,¬ Age_Low,0.1231343283582089,0.3548387096774193,0.9277734067663256,1,,,
47,Outcome,¬ Age_Low,0.1231343283582089,0.3548387096774193,0.9277734067663256,1,,,
48,Glucose_Medium ⊗ BMI_Medium,Outcome,0.1194029850746268,0.3657142857142856,1.0538863287250382,2,0,0,41
49,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1194029850746268,0.5079365079365079,0.853460715529681,2,,,
50,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1194029850746268,0.6597938144329897,1.178831615120275,2,,,
51,BMI_Medium,Outcome,0.1194029850746268,0.2133333333333333,1.1788316151202751,1,0,0,74
52,BMI_Medium,Glucose_Medium,0.1194029850746268,0.2133333333333333,1.1788316151202751,1,,,
53,Glucose_Medium,¬ Age_Low,0.1194029850746268,0.2006269592476489,0.853460715529681,1,1,81,81
54,Glucose_Medium,¬ Age_Low,0.1194029850746268,0.2006269592476489,0.853460715529681,1,,,
55,Outcome,Glucose_Medium,0.1194029850746268,0.3440860215053763,1.0538863287250382,1,,,
56,Outcome,BMI_Medium,0.1194029850746268,0.3440860215053763,1.0538863287250382,1,,,
57,Glucose_High ⊗ BMI_Medium,Outcome,0.1044776119402985,0.7567567567567567,2.180761406567858,2,0,0,13
58,Outcome ⊗ BMI_Medium,Glucose_High,0.1044776119402985,0.4444444444444444,2.126984126984127,2,,,
59,Glucose_High ⊗ Outcome,BMI_Medium,0.1044776119402985,0.6829268292682926,1.2201626016260163,2,,,
60,Glucose_High,Outcome,0.1044776119402985,0.5,2.126984126984127,1,0,0,21
61,Glucose_High,BMI_Medium,0.1044776119402985,0.5,2.126984126984127,1,,,
62,Outcome,Glucose_High,0.1044776119402985,0.3010752688172043,2.180761406567858,1,,,
63,Outcome,BMI_Medium,0.1044776119402985,0.3010752688172043,2.180761406567858,1,,,
64,SkinThickness_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1063432835820895,0.3433734939759036,0.9895064127477652,2,1,45,45
65,Outcome ⊗ BloodPressure_Medium,SkinThickness_Medium,0.1063432835820895,0.475,1.0224899598393575,2,,,
66,Outcome ⊗ SkinThickness_Medium,¬ Age_Low,0.1063432835820895,0.6063829787234042,0.9366607394690049,2,,,
67,SkinThickness_Medium,Outcome,0.1063432835820895,0.2289156626506024,1.0224899598393575,1,0,0,65
68,SkinThickness_Medium,BloodPressure_Medium,0.1063432835820895,0.2289156626506024,1.0224899598393575,1,,,
69,Outcome,¬ Age_Low,0.1063432835820895,0.3064516129032258,0.9895064127477652,1,,,
70,Outcome,¬ Age_Low,0.1063432835820895,0.3064516129032258,0.9895064127477652,1,,,
71,BMI_Medium ⊗ BloodPressure_Medium,Outcome,0.1548507462686567,0.415,1.1959139784946236,2,0,0,50
72,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.6916666666666667,1.235777777777778,2,,,
73,Outcome ⊗ BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.6587301587301587,1.0175197840903891,2,,,
74,BloodPressure_Medium,Outcome,0.1548507462686567,0.239193083573487,1.0175197840903891,1,0,0,89
75,BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.239193083573487,1.0175197840903891,1,,,
76,BMI_Medium,Outcome,0.1548507462686567,0.2766666666666666,1.235777777777778,1,0,0,74
77,BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.2766666666666666,1.235777777777778,1,,,
78,Outcome,BMI_Medium,0.1548507462686567,0.4462365591397849,1.1959139784946236,1,,,
79,Outcome,BloodPressure_Medium,0.1548507462686567,0.4462365591397849,1.1959139784946236,1,,,
80,DiabetesPedigreeFunction_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.3031674208144796,0.8736437503040918,2,1,55,55
81,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.5583333333333333,0.9068686868686868,2,,,
82,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.125,0.6568627450980392,1.014635248912245,2,,,
83,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.9068686868686868,1,1,84,84
84,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.9068686868686868,1,,,
85,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8736437503040919,1,,,
86,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8736437503040919,1,,,
87,Age_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.2838983050847458,0.8181155458356115,2,1,57,57
88,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.5583333333333333,0.8176684881602915,2,,,
89,Outcome ⊗ Age_Low,BloodPressure_Medium,0.125,0.6767676767676768,1.0453817716065557,2,,,
90,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8181155458356115,1,,,
91,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8181155458356115,1,,,
92,BMI_Medium ⊗ SkinThickness_Medium,Outcome,0.1287313432835821,0.4131736526946108,1.1906509561522118,2,0,0,44
93,Outcome ⊗ BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.5476190476190477,1.1788104800152994,2,,,
94,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.7340425531914894,1.3114893617021277,2,,,
95,BMI_Medium,Outcome,0.1287313432835821,0.23,1.311489361702128,1,0,0,74
96,BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.23,1.311489361702128,1,,,
97,SkinThickness_Medium,Outcome,0.1287313432835821,0.2771084337349398,1.1788104800152994,1,0,0,65
98,SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.2771084337349398,1.1788104800152994,1,,,
99,Outcome,BMI_Medium,0.1287313432835821,0.3709677419354839,1.1906509561522118,1,,,
100,Outcome,SkinThickness_Medium,0.1287313432835821,0.3709677419354839,1.1906509561522118,1,,,
101,BMI_Medium ⊗ DiabetesPedigreeFunction_Low,Outcome,0.125,0.3544973544973545,1.0215622688740968,2,0,0,44
102,Outcome ⊗ BMI_Medium,¬ Age_Low,0.125,0.5317460317460317,0.8636844636844637,2,,,
103,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.125,0.6568627450980392,1.1735947712418302,2,,,
104,BMI_Medium,Outcome,0.125,0.2233333333333333,1.1735947712418302,1,0,0,74
105,BMI_Medium,DiabetesPedigreeFunction_Low,0.125,0.2233333333333333,1.1735947712418302,1,,,
106,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.8636844636844637,1,1,84,84
107,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.8636844636844637,1,,,
108,Outcome,BMI_Medium,0.125,0.3602150537634409,1.0215622688740968,1,,,
109,Outcome,DiabetesPedigreeFunction_Low,0.125,0.3602150537634409,1.0215622688740968,1,,,
110,BMI_Medium ⊗ Age_Low,Outcome,0.1231343283582089,0.351063829787234,1.0116678105696637,2,0,0,45
111,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1231343283582089,0.5238095238095237,0.7671090294041112,2,,,
112,Outcome ⊗ Age_Low,BMI_Medium,0.1231343283582089,0.6666666666666666,1.1911111111111112,2,,,
113,BMI_Medium,Outcome,0.1231343283582089,0.22,1.191111111111111,1,0,0,74
114,BMI_Medium,Age_Low,0.1231343283582089,0.22,1.191111111111111,1,,,
115,Outcome,BMI_Medium,0.1231343283582089,0.3548387096774193,1.0116678105696637,1,,,
116,Outcome,Age_Low,0.1231343283582089,0.3548387096774193,1.0116678105696637,1,,,
