,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
45,Pregnancies_Low,Outcome,0.126865671641791,0.1994134897360704,1.0796528333185225,1,0,0,89
46,Pregnancies_Low,Age_Low,0.126865671641791,0.1994134897360704,1.0796528333185225,1,,,
47,Age_Low,Pregnancies_Low,0.126865671641791,0.1857923497267759,1.1064966605950213,1,,,
48,Age_Low,Outcome,0.126865671641791,0.1857923497267759,1.1064966605950213,1,0,0,87
49,Outcome,¬ Age_Low,0.126865671641791,0.3655913978494624,0.6531899641577061,1,,,
50,Outcome,¬ Age_Low,0.126865671641791,0.3655913978494624,0.6531899641577061,1,,,
51,Glucose_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1231343283582089,0.3219512195121951,0.9277734067663256,2,1,51,51
52,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1231343283582089,0.5499999999999999,0.9241379310344826,2,,,
53,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1231343283582089,0.6804123711340206,1.0510116165067294,2,,,
54,BloodPressure_Medium,Outcome,0.1231343283582089,0.1902017291066282,1.0510116165067294,1,0,0,89
55,BloodPressure_Medium,Glucose_Medium,0.1231343283582089,0.1902017291066282,1.0510116165067294,1,,,
56,Glucose_Medium,¬ Age_Low,0.1231343283582089,0.2068965517241379,0.9241379310344826,1,1,81,81
57,Glucose_Medium,¬ Age_Low,0.1231343283582089,0.2068965517241379,0.9241379310344826,1,,,
58,Outcome,¬ Age_Low,0.1231343283582089,0.3548387096774193,0.9277734067663256,1,,,
59,Outcome,¬ Age_Low,0.1231343283582089,0.3548387096774193,0.9277734067663256,1,,,
60,Glucose_Medium ⊗ BMI_Medium,Outcome,0.1194029850746268,0.3657142857142856,1.0538863287250382,2,0,0,41
61,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1194029850746268,0.5079365079365079,0.853460715529681,2,,,
62,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1194029850746268,0.6597938144329897,1.178831615120275,2,,,
63,BMI_Medium,Outcome,0.1194029850746268,0.2133333333333333,1.1788316151202751,1,0,0,74
64,BMI_Medium,Glucose_Medium,0.1194029850746268,0.2133333333333333,1.1788316151202751,1,,,
65,Glucose_Medium,¬ Age_Low,0.1194029850746268,0.2006269592476489,0.853460715529681,1,1,81,81
66,Glucose_Medium,¬ Age_Low,0.1194029850746268,0.2006269592476489,0.853460715529681,1,,,
67,Outcome,Glucose_Medium,0.1194029850746268,0.3440860215053763,1.0538863287250382,1,,,
68,Outcome,BMI_Medium,0.1194029850746268,0.3440860215053763,1.0538863287250382,1,,,
69,Glucose_High ⊗ BMI_Medium,Outcome,0.1044776119402985,0.7567567567567567,2.180761406567858,2,0,0,13
70,Outcome ⊗ BMI_Medium,Glucose_High,0.1044776119402985,0.4444444444444444,2.126984126984127,2,,,
71,Glucose_High ⊗ Outcome,BMI_Medium,0.1044776119402985,0.6829268292682926,1.2201626016260163,2,,,
72,BMI_Medium,Glucose_High,0.1044776119402985,0.1866666666666666,1.2201626016260163,1,,,
73,BMI_Medium,Outcome,0.1044776119402985,0.1866666666666666,1.2201626016260163,1,0,0,74
74,Glucose_High,Outcome,0.1044776119402985,0.5,2.126984126984127,1,0,0,21
75,Glucose_High,BMI_Medium,0.1044776119402985,0.5,2.126984126984127,1,,,
76,Outcome,Glucose_High,0.1044776119402985,0.3010752688172043,2.180761406567858,1,,,
77,Outcome,BMI_Medium,0.1044776119402985,0.3010752688172043,2.180761406567858,1,,,
78,SkinThickness_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1063432835820895,0.3433734939759036,0.9895064127477652,2,1,45,45
79,Outcome ⊗ BloodPressure_Medium,SkinThickness_Medium,0.1063432835820895,0.475,1.0224899598393575,2,,,
80,Outcome ⊗ SkinThickness_Medium,¬ Age_Low,0.1063432835820895,0.6063829787234042,0.9366607394690049,2,,,
81,BloodPressure_Medium,¬ Age_Low,0.1063432835820895,0.1642651296829971,0.936660739469005,1,1,89,89
82,BloodPressure_Medium,¬ Age_Low,0.1063432835820895,0.1642651296829971,0.936660739469005,1,,,
83,SkinThickness_Medium,Outcome,0.1063432835820895,0.2289156626506024,1.0224899598393575,1,0,0,65
84,SkinThickness_Medium,BloodPressure_Medium,0.1063432835820895,0.2289156626506024,1.0224899598393575,1,,,
85,Outcome,¬ Age_Low,0.1063432835820895,0.3064516129032258,0.9895064127477652,1,,,
86,Outcome,¬ Age_Low,0.1063432835820895,0.3064516129032258,0.9895064127477652,1,,,
87,BMI_Medium ⊗ BloodPressure_Medium,Outcome,0.1548507462686567,0.415,1.1959139784946236,2,0,0,50
88,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.6916666666666667,1.235777777777778,2,,,
89,Outcome ⊗ BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.6587301587301587,1.0175197840903891,2,,,
90,BloodPressure_Medium,Outcome,0.1548507462686567,0.239193083573487,1.0175197840903891,1,0,0,89
91,BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.239193083573487,1.0175197840903891,1,,,
92,BMI_Medium,Outcome,0.1548507462686567,0.2766666666666666,1.235777777777778,1,0,0,74
93,BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.2766666666666666,1.235777777777778,1,,,
94,Outcome,BMI_Medium,0.1548507462686567,0.4462365591397849,1.1959139784946236,1,,,
95,Outcome,BloodPressure_Medium,0.1548507462686567,0.4462365591397849,1.1959139784946236,1,,,
96,DiabetesPedigreeFunction_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.3031674208144796,0.8736437503040918,2,1,55,55
97,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.5583333333333333,0.9068686868686868,2,,,
98,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.125,0.6568627450980392,1.014635248912245,2,,,
99,BloodPressure_Medium,Outcome,0.125,0.1930835734870317,1.014635248912245,1,0,0,89
100,BloodPressure_Medium,DiabetesPedigreeFunction_Low,0.125,0.1930835734870317,1.014635248912245,1,,,
101,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.9068686868686868,1,1,84,84
102,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.9068686868686868,1,,,
103,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8736437503040919,1,,,
104,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8736437503040919,1,,,
105,Age_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.2838983050847458,0.8181155458356115,2,1,57,57
106,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.5583333333333333,0.8176684881602915,2,,,
107,Outcome ⊗ Age_Low,BloodPressure_Medium,0.125,0.6767676767676768,1.0453817716065557,2,,,
108,BloodPressure_Medium,Outcome,0.125,0.1930835734870317,1.0453817716065554,1,0,0,89
109,BloodPressure_Medium,Age_Low,0.125,0.1930835734870317,1.0453817716065554,1,,,
110,Age_Low,¬ Age_Low,0.125,0.1830601092896174,0.8176684881602914,1,1,87,87
111,Age_Low,¬ Age_Low,0.125,0.1830601092896174,0.8176684881602914,1,,,
112,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8181155458356115,1,,,
113,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8181155458356115,1,,,
114,BMI_Medium ⊗ SkinThickness_Medium,Outcome,0.1287313432835821,0.4131736526946108,1.1906509561522118,2,0,0,44
115,Outcome ⊗ BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.5476190476190477,1.1788104800152994,2,,,
116,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.7340425531914894,1.3114893617021277,2,,,
117,BMI_Medium,Outcome,0.1287313432835821,0.23,1.311489361702128,1,0,0,74
118,BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.23,1.311489361702128,1,,,
119,SkinThickness_Medium,Outcome,0.1287313432835821,0.2771084337349398,1.1788104800152994,1,0,0,65
120,SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.2771084337349398,1.1788104800152994,1,,,
121,Outcome,BMI_Medium,0.1287313432835821,0.3709677419354839,1.1906509561522118,1,,,
122,Outcome,SkinThickness_Medium,0.1287313432835821,0.3709677419354839,1.1906509561522118,1,,,
123,BMI_Medium ⊗ DiabetesPedigreeFunction_Low,Outcome,0.125,0.3544973544973545,1.0215622688740968,2,0,0,44
124,Outcome ⊗ BMI_Medium,¬ Age_Low,0.125,0.5317460317460317,0.8636844636844637,2,,,
125,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.125,0.6568627450980392,1.1735947712418302,2,,,
126,BMI_Medium,Outcome,0.125,0.2233333333333333,1.1735947712418302,1,0,0,74
127,BMI_Medium,DiabetesPedigreeFunction_Low,0.125,0.2233333333333333,1.1735947712418302,1,,,
128,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.8636844636844637,1,1,84,84
129,DiabetesPedigreeFunction_Low,¬ Age_Low,0.125,0.203030303030303,0.8636844636844637,1,,,
130,Outcome,BMI_Medium,0.125,0.3602150537634409,1.0215622688740968,1,,,
131,Outcome,DiabetesPedigreeFunction_Low,0.125,0.3602150537634409,1.0215622688740968,1,,,
132,BMI_Medium ⊗ Age_Low,Outcome,0.1231343283582089,0.351063829787234,1.0116678105696637,2,0,0,45
133,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1231343283582089,0.5238095238095237,0.7671090294041112,2,,,
134,Outcome ⊗ Age_Low,BMI_Medium,0.1231343283582089,0.6666666666666666,1.1911111111111112,2,,,
135,BMI_Medium,Outcome,0.1231343283582089,0.22,1.191111111111111,1,0,0,74
136,BMI_Medium,Age_Low,0.1231343283582089,0.22,1.191111111111111,1,,,
137,Age_Low,¬ Age_Low,0.1231343283582089,0.180327868852459,0.7671090294041112,1,1,87,87
138,Age_Low,¬ Age_Low,0.1231343283582089,0.180327868852459,0.7671090294041112,1,,,
139,Outcome,BMI_Medium,0.1231343283582089,0.3548387096774193,1.0116678105696637,1,,,
140,Outcome,Age_Low,0.1231343283582089,0.3548387096774193,1.0116678105696637,1,,,
