,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
39,Outcome,¬ Age_Low,0.1231343283582089,0.3859649122807017,0.6918969664965088,1,,,
40,Outcome,¬ Age_Low,0.1231343283582089,0.3859649122807017,0.6918969664965088,1,,,
41,Glucose_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1175373134328358,0.3058252427184466,0.9586101175268268,2,1,50,50
42,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1175373134328358,0.5575221238938054,0.9426872504955196,2,,,
43,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1175373134328358,0.7078651685393258,1.0598204758018956,2,,,
44,Outcome,¬ Age_Low,0.1175373134328358,0.368421052631579,0.9586101175268268,1,,,
45,Outcome,¬ Age_Low,0.1175373134328358,0.368421052631579,0.9586101175268268,1,,,
46,Glucose_Medium ⊗ BMI_Medium,Outcome,0.1175373134328358,0.3795180722891566,1.1896005072923272,2,0,0,50
47,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1175373134328358,0.5163934426229508,0.8731447484097844,2,,,
48,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1175373134328358,0.7078651685393258,1.2818098997874277,2,,,
49,BMI_Medium,Outcome,0.1175373134328358,0.2128378378378378,1.281809899787428,1,0,0,78
50,BMI_Medium,Glucose_Medium,0.1175373134328358,0.2128378378378378,1.281809899787428,1,,,
51,Outcome,Glucose_Medium,0.1175373134328358,0.368421052631579,1.1896005072923272,1,,,
52,Outcome,BMI_Medium,0.1175373134328358,0.368421052631579,1.1896005072923272,1,,,
53,SkinThickness_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1007462686567164,0.313953488372093,0.9840881272949816,2,1,39,39
54,Outcome ⊗ BloodPressure_Medium,SkinThickness_Medium,0.1007462686567164,0.4778761061946903,1.024566371681416,2,,,
55,Outcome ⊗ SkinThickness_Medium,¬ Age_Low,0.1007462686567164,0.6067415730337078,0.9084175506873392,2,,,
56,SkinThickness_Medium,Outcome,0.1007462686567164,0.216,1.024566371681416,1,0,0,64
57,SkinThickness_Medium,BloodPressure_Medium,0.1007462686567164,0.216,1.024566371681416,1,,,
58,Outcome,¬ Age_Low,0.1007462686567164,0.3157894736842105,0.9840881272949816,1,,,
59,Outcome,¬ Age_Low,0.1007462686567164,0.3157894736842105,0.9840881272949816,1,,,
60,BMI_Medium ⊗ BloodPressure_Medium,Outcome,0.1548507462686567,0.4048780487804878,1.2690914277563827,2,0,0,45
61,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.7345132743362832,1.3300645778521885,2,,,
62,Outcome ⊗ BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.6803278688524591,1.0185914461031231,2,,,
63,BloodPressure_Medium,Outcome,0.1548507462686567,0.2318435754189944,1.0185914461031231,1,0,0,78
64,BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.2318435754189944,1.0185914461031231,1,,,
65,BMI_Medium,Outcome,0.1548507462686567,0.2804054054054054,1.3300645778521882,1,0,0,78
66,BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.2804054054054054,1.3300645778521882,1,,,
67,Outcome,BMI_Medium,0.1548507462686567,0.4853801169590643,1.2690914277563827,1,,,
68,Outcome,BloodPressure_Medium,0.1548507462686567,0.4853801169590643,1.2690914277563827,1,,,
69,DiabetesPedigreeFunction_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.1082089552238805,0.2600896860986547,0.8152518815723913,2,1,53,53
70,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1082089552238805,0.5132743362831859,0.8543945473533777,2,,,
71,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.1082089552238805,0.6904761904761904,1.0337855812716146,2,,,
72,Outcome,¬ Age_Low,0.1082089552238805,0.3391812865497076,0.8152518815723913,1,,,
73,Outcome,¬ Age_Low,0.1082089552238805,0.3391812865497076,0.8152518815723913,1,,,
74,Age_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.1194029850746268,0.2633744855967078,0.8255480952037156,2,1,50,50
75,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1194029850746268,0.5663716814159292,0.8294404951883553,2,,,
76,Outcome ⊗ Age_Low,BloodPressure_Medium,0.1194029850746268,0.6956521739130435,1.0415350983726015,2,,,
77,Outcome,¬ Age_Low,0.1194029850746268,0.3742690058479532,0.8255480952037156,1,,,
78,Outcome,¬ Age_Low,0.1194029850746268,0.3742690058479532,0.8255480952037156,1,,,
79,BMI_Medium ⊗ SkinThickness_Medium,Outcome,0.1287313432835821,0.4011627906976744,1.2574459404324767,2,0,0,39
80,Outcome ⊗ BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.5655737704918034,1.2125901639344263,2,,,
81,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.7752808988764045,1.4038870331005162,2,,,
82,BMI_Medium,Outcome,0.1287313432835821,0.2331081081081081,1.4038870331005162,1,0,0,78
83,BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.2331081081081081,1.4038870331005162,1,,,
84,SkinThickness_Medium,Outcome,0.1287313432835821,0.276,1.2125901639344263,1,0,0,64
85,SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.276,1.2125901639344263,1,,,
86,Outcome,BMI_Medium,0.1287313432835821,0.4035087719298246,1.2574459404324767,1,,,
87,Outcome,SkinThickness_Medium,0.1287313432835821,0.4035087719298246,1.2574459404324767,1,,,
88,BMI_Medium ⊗ DiabetesPedigreeFunction_Low,Outcome,0.1119402985074626,0.335195530726257,1.0506713711653437,2,0,0,54
89,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1119402985074626,0.4918032786885246,0.8186539048976683,2,,,
90,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.1119402985074626,0.7142857142857143,1.2934362934362933,2,,,
91,BMI_Medium,Outcome,0.1119402985074626,0.2027027027027027,1.2934362934362933,1,0,0,78
92,BMI_Medium,DiabetesPedigreeFunction_Low,0.1119402985074626,0.2027027027027027,1.2934362934362933,1,,,
93,Outcome,BMI_Medium,0.1119402985074626,0.3508771929824561,1.0506713711653437,1,,,
94,Outcome,DiabetesPedigreeFunction_Low,0.1119402985074626,0.3508771929824561,1.0506713711653437,1,,,
95,BMI_Medium ⊗ Age_Low,Outcome,0.1194029850746268,0.3404255319148936,1.0670648251835262,2,0,0,45
96,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1194029850746268,0.5245901639344263,0.7682522619367553,2,,,
97,Outcome ⊗ Age_Low,BMI_Medium,0.1194029850746268,0.6956521739130435,1.2596944770857814,2,,,
98,BMI_Medium,Outcome,0.1194029850746268,0.2162162162162162,1.2596944770857814,1,0,0,78
99,BMI_Medium,Age_Low,0.1194029850746268,0.2162162162162162,1.2596944770857814,1,,,
100,Outcome,BMI_Medium,0.1194029850746268,0.3742690058479532,1.0670648251835262,1,,,
101,Outcome,Age_Low,0.1194029850746268,0.3742690058479532,1.0670648251835262,1,,,
