,rule,support,confidence,lift
400,BloodPressure_Medium Pregnancies_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.7200000000000001,1.628354430379747
454,SkinThickness_Low DiabetesPedigreeFunction_Low Pregnancies_Low → BMI_Low,0.1119402985074626,0.6382978723404256,1.9662509170946445
457,DiabetesPedigreeFunction_Low Pregnancies_Low BMI_Low → SkinThickness_Low,0.1119402985074626,0.7500000000000001,1.6962025316455698
458,DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1119402985074626,0.5263157894736842,1.880701754385965
458,DiabetesPedigreeFunction_Low BMI_Low → Pregnancies_Low,0.1119402985074626,0.5263157894736842,1.880701754385965
459,SkinThickness_Low Pregnancies_Low Age_Low → BMI_Low,0.1455223880597015,0.6141732283464567,1.8919359218028784
462,Pregnancies_Low Age_Low BMI_Low → SkinThickness_Low,0.1455223880597015,0.7222222222222222,1.6333802156586965
463,SkinThickness_Low Pregnancies_Low → Age_Low,0.1455223880597015,0.52,2.144
463,SkinThickness_Low Pregnancies_Low → BMI_Low,0.1455223880597015,0.52,2.144
464,SkinThickness_Low Age_Low → Pregnancies_Low,0.1455223880597015,0.503225806451613,2.210893707033316
464,SkinThickness_Low Age_Low → BMI_Low,0.1455223880597015,0.503225806451613,2.210893707033316
466,Pregnancies_Low BMI_Low → SkinThickness_Low,0.1455223880597015,0.639344262295082,2.210893707033316
466,Pregnancies_Low BMI_Low → Age_Low,0.1455223880597015,0.639344262295082,2.210893707033316
467,Age_Low BMI_Low → SkinThickness_Low,0.1455223880597015,0.6,2.144
467,Age_Low BMI_Low → Pregnancies_Low,0.1455223880597015,0.6,2.144
482,Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1772388059701492,0.5937500000000001,1.6928191489361704
482,Pregnancies_Low SkinThickness_Medium → Age_Low,0.1772388059701492,0.5937500000000001,1.6928191489361704
483,BMI_Medium Pregnancies_Low → Age_Low,0.1772388059701492,0.5459770114942529,1.7214334009465857
483,BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.1772388059701492,0.5459770114942529,1.7214334009465857
484,Age_Low SkinThickness_Medium → BMI_Medium,0.1772388059701492,0.5588235294117647,1.7214334009465857
484,Age_Low SkinThickness_Medium → Pregnancies_Low,0.1772388059701492,0.5588235294117647,1.7214334009465857
485,BMI_Medium Age_Low → Pregnancies_Low,0.1772388059701492,0.5053191489361702,1.6928191489361706
485,BMI_Medium Age_Low → SkinThickness_Medium,0.1772388059701492,0.5053191489361702,1.6928191489361706
496,Pregnancies_Low BMI_Low → DiabetesPedigreeFunction_Low,0.1305970149253731,0.5737704918032787,1.430423179565383
496,Pregnancies_Low BMI_Low → Age_Low,0.1305970149253731,0.5737704918032787,1.430423179565383
537,SkinThickness_Low Glucose_Medium Age_Low → BMI_Low,0.1156716417910447,0.62,1.9098850574712645
540,Glucose_Medium Age_Low BMI_Low → SkinThickness_Low,0.1156716417910447,0.7209302325581396,1.6304582474732607
542,Glucose_Medium BMI_Low → SkinThickness_Low,0.1156716417910447,0.5391304347826087,1.8643478260869568
542,Glucose_Medium BMI_Low → Age_Low,0.1156716417910447,0.5391304347826087,1.8643478260869568
559,SkinThickness_Low BloodPressure_Medium Age_Low → BMI_Low,0.1026119402985074,0.55,1.6942528735632183
562,BloodPressure_Medium Age_Low BMI_Low → SkinThickness_Low,0.1026119402985074,0.6875000000000001,1.5548523206751057
584,SkinThickness_Low DiabetesPedigreeFunction_Low Age_Low → BMI_Low,0.1138059701492537,0.6354166666666666,1.957375478927203
587,DiabetesPedigreeFunction_Low Age_Low BMI_Low → SkinThickness_Low,0.1138059701492537,0.7176470588235293,1.6230330106726232
588,DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1138059701492537,0.5350877192982456,1.8503678551216756
588,DiabetesPedigreeFunction_Low BMI_Low → Age_Low,0.1138059701492537,0.5350877192982456,1.8503678551216756
621,BloodPressure_Medium BMI_Medium Age_Low Pregnancies_Low → SkinThickness_Medium,0.125,0.6568627450980392,1.408313725490196
622,BloodPressure_Medium Age_Low SkinThickness_Medium → BMI_Medium,0.125,0.5583333333333333,1.7199233716475095
622,BloodPressure_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.125,0.5583333333333333,1.7199233716475095
625,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.125,0.638095238095238,1.8192502532928063
625,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.125,0.638095238095238,1.8192502532928063
627,BloodPressure_Medium BMI_Medium Age_Low → Pregnancies_Low,0.125,0.5037593984962406,1.6875939849624062
627,BloodPressure_Medium BMI_Medium Age_Low → SkinThickness_Medium,0.125,0.5037593984962406,1.6875939849624062
628,BloodPressure_Medium BMI_Medium Pregnancies_Low → Age_Low,0.125,0.5677966101694916,1.7902293120638086
628,BloodPressure_Medium BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.125,0.5677966101694916,1.7902293120638086
635,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BloodPressure_Medium,0.1194029850746268,0.6336633663366337,1.52992596556953
635,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1194029850746268,0.6336633663366337,1.52992596556953
637,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → DiabetesPedigreeFunction_Low,0.1194029850746268,0.6095238095238095,1.5195570321151717
637,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1194029850746268,0.6095238095238095,1.5195570321151717
638,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BloodPressure_Medium,0.1194029850746268,0.6464646464646464,1.425946709897327
638,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1194029850746268,0.6464646464646464,1.425946709897327
651,DiabetesPedigreeFunction_Low BMI_Medium Age_Low Pregnancies_Low → SkinThickness_Medium,0.1100746268656716,0.6629213483146067,1.4213033707865168
653,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BMI_Medium,0.1100746268656716,0.5841584158415842,1.7994764993740755
653,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1100746268656716,0.5841584158415842,1.7994764993740755
656,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BMI_Medium,0.1100746268656716,0.5959595959595959,1.699118848055018
656,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1100746268656716,0.5959595959595959,1.699118848055018
657,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → Pregnancies_Low,0.1100746268656716,0.5363636363636364,1.796818181818182
657,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → SkinThickness_Medium,0.1100746268656716,0.5363636363636364,1.796818181818182
658,BMI_Medium DiabetesPedigreeFunction_Low Pregnancies_Low → Age_Low,0.1100746268656716,0.5412844036697247,1.7066378845116026
658,BMI_Medium DiabetesPedigreeFunction_Low Pregnancies_Low → SkinThickness_Medium,0.1100746268656716,0.5412844036697247,1.7066378845116026
