,rule,support,confidence,lift
384,Pregnancies_Low DiabetesPedigreeFunction_Medium → Age_Low,0.1138059701492537,0.6630434782608695,1.6227913440540005
385,Age_Low DiabetesPedigreeFunction_Medium → Glucose_Medium,0.1138059701492537,0.5754716981132075,1.4688230008984724
385,Age_Low DiabetesPedigreeFunction_Medium → Pregnancies_Low,0.1138059701492537,0.5754716981132075,1.4688230008984724
400,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1735074626865671,0.9489795918367347,1.4288007337766568
405,Pregnancies_Low SkinThickness_Medium → BloodPressure_Medium,0.1735074626865671,0.5961538461538461,1.4138869979577944
405,Pregnancies_Low SkinThickness_Medium → Age_Low,0.1735074626865671,0.5961538461538461,1.4138869979577944
406,Age_Low SkinThickness_Medium → BloodPressure_Medium,0.1735074626865671,0.5535714285714285,1.4544817927170868
406,Age_Low SkinThickness_Medium → Pregnancies_Low,0.1735074626865671,0.5535714285714285,1.4544817927170868
417,BMI_Medium Age_Low → BloodPressure_Medium,0.1884328358208955,0.543010752688172,1.4267341345140203
417,BMI_Medium Age_Low → Pregnancies_Low,0.1884328358208955,0.543010752688172,1.4267341345140203
426,SkinThickness_Low DiabetesPedigreeFunction_Low Pregnancies_Low → BMI_Low,0.1044776119402985,0.5773195876288659,1.8310254376868171
429,DiabetesPedigreeFunction_Low Pregnancies_Low BMI_Low → SkinThickness_Low,0.1044776119402985,0.717948717948718,1.651590183779025
430,SkinThickness_Low Pregnancies_Low Age_Low → BMI_Low,0.125,0.5491803278688525,1.741779028033757
433,Pregnancies_Low Age_Low BMI_Low → SkinThickness_Low,0.125,0.6633663366336634,1.526027280839672
435,Pregnancies_Low BMI_Low → SkinThickness_Low,0.125,0.5929203539823009,2.132921541842371
435,Pregnancies_Low BMI_Low → Age_Low,0.125,0.5929203539823009,2.132921541842371
436,Age_Low BMI_Low → SkinThickness_Low,0.125,0.5275590551181103,1.936792147556898
436,Age_Low BMI_Low → Pregnancies_Low,0.125,0.5275590551181103,1.936792147556898
450,Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1716417910447761,0.5897435897435898,1.6994761510890544
450,Pregnancies_Low SkinThickness_Medium → Age_Low,0.1716417910447761,0.5897435897435898,1.6994761510890544
451,BMI_Medium Pregnancies_Low → Age_Low,0.1716417910447761,0.5139664804469274,1.6397978185687685
451,BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.1716417910447761,0.5139664804469274,1.6397978185687685
452,Age_Low SkinThickness_Medium → BMI_Medium,0.1716417910447761,0.5476190476190476,1.639797818568768
452,Age_Low SkinThickness_Medium → Pregnancies_Low,0.1716417910447761,0.5476190476190476,1.639797818568768
463,Pregnancies_Low BMI_Low → DiabetesPedigreeFunction_Low,0.126865671641791,0.6017699115044248,1.45292194849717
463,Pregnancies_Low BMI_Low → Age_Low,0.126865671641791,0.6017699115044248,1.45292194849717
501,SkinThickness_Low Glucose_Medium Age_Low → BMI_Low,0.1100746268656716,0.5784313725490197,1.8345515721081331
504,Glucose_Medium Age_Low BMI_Low → SkinThickness_Low,0.1100746268656716,0.686046511627907,1.5782014173071164
506,Glucose_Medium BMI_Low → SkinThickness_Low,0.1100746268656716,0.5221238938053098,1.8782443428164164
506,Glucose_Medium BMI_Low → Age_Low,0.1100746268656716,0.5221238938053098,1.8782443428164164
544,SkinThickness_Low DiabetesPedigreeFunction_Low Age_Low → BMI_Low,0.1100746268656716,0.6145833333333334,1.949211045364892
547,DiabetesPedigreeFunction_Low Age_Low BMI_Low → SkinThickness_Low,0.1100746268656716,0.686046511627907,1.5782014173071164
549,DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1100746268656716,0.5086206896551725,1.8296690580884056
549,DiabetesPedigreeFunction_Low BMI_Low → Age_Low,0.1100746268656716,0.5086206896551725,1.8296690580884056
580,BloodPressure_Medium BMI_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1175373134328358,0.9402985074626866,1.4157303370786516
582,BloodPressure_Medium Age_Low SkinThickness_Medium → BMI_Medium,0.1175373134328358,0.5478260869565218,1.6404177799368471
582,BloodPressure_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.1175373134328358,0.5478260869565218,1.6404177799368471
583,BMI_Medium Age_Low SkinThickness_Medium → BloodPressure_Medium,0.1175373134328358,0.5779816513761468,1.5186184565569347
583,BMI_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.1175373134328358,0.5779816513761468,1.5186184565569347
585,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1175373134328358,0.6428571428571429,1.8525345622119815
585,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1175373134328358,0.6428571428571429,1.8525345622119815
586,BMI_Medium Pregnancies_Low SkinThickness_Medium → BloodPressure_Medium,0.1175373134328358,0.6057692307692308,1.436691626957114
586,BMI_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1175373134328358,0.6057692307692308,1.436691626957114
587,BloodPressure_Medium BMI_Medium Pregnancies_Low → Age_Low,0.1175373134328358,0.5526315789473685,1.7631578947368425
587,BloodPressure_Medium BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.1175373134328358,0.5526315789473685,1.7631578947368425
591,BloodPressure_Medium Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1156716417910447,0.9393939393939394,1.4143684031324482
594,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BloodPressure_Medium,0.1156716417910447,0.5794392523364487,1.5224482316291004
594,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1156716417910447,0.5794392523364487,1.5224482316291004
596,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → DiabetesPedigreeFunction_Low,0.1156716417910447,0.6326530612244898,1.5274866703438137
596,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1156716417910447,0.6326530612244898,1.5274866703438137
597,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BloodPressure_Medium,0.1156716417910447,0.6262626262626263,1.4852954321980871
597,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1156716417910447,0.6262626262626263,1.4852954321980871
604,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → BloodPressure_Medium,0.1194029850746268,0.5470085470085471,1.4372381431204964
604,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → Pregnancies_Low,0.1194029850746268,0.5470085470085471,1.4372381431204964
613,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BMI_Medium,0.1119402985074626,0.5607476635514019,1.6791103221427457
613,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1119402985074626,0.5607476635514019,1.6791103221427457
616,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BMI_Medium,0.1119402985074626,0.6060606060606061,1.746497230368198
616,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1119402985074626,0.6060606060606061,1.746497230368198
617,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → Pregnancies_Low,0.1119402985074626,0.5128205128205129,1.7619986850756084
617,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → SkinThickness_Medium,0.1119402985074626,0.5128205128205129,1.7619986850756084
618,BMI_Medium DiabetesPedigreeFunction_Low Pregnancies_Low → Age_Low,0.1119402985074626,0.5172413793103449,1.6502463054187193
618,BMI_Medium DiabetesPedigreeFunction_Low Pregnancies_Low → SkinThickness_Medium,0.1119402985074626,0.5172413793103449,1.6502463054187193
