,rule,support,confidence,lift
668,SkinThickness_Low DiabetesPedigreeFunction_Low Age_Low → BMI_Low,0.1007462686567164,0.5294117647058824,2.3451628585318423
669,SkinThickness_Low Age_Low BMI_Low → Pregnancies_Low,0.1007462686567164,0.5744680851063829,1.4060040804430194
669,SkinThickness_Low Age_Low BMI_Low → DiabetesPedigreeFunction_Low,0.1007462686567164,0.5744680851063829,1.4060040804430194
670,Pregnancies_Low DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.675,2.275471698113208
670,Pregnancies_Low DiabetesPedigreeFunction_Low BMI_Low → Age_Low,0.1007462686567164,0.675,2.275471698113208
671,SkinThickness_Low Pregnancies_Low DiabetesPedigreeFunction_Low → Age_Low,0.1007462686567164,0.5510204081632653,2.204081632653061
671,SkinThickness_Low Pregnancies_Low DiabetesPedigreeFunction_Low → BMI_Low,0.1007462686567164,0.5510204081632653,2.204081632653061
673,SkinThickness_Low Pregnancies_Low BMI_Low → DiabetesPedigreeFunction_Low,0.1007462686567164,0.6506024096385542,1.585104052573932
673,SkinThickness_Low Pregnancies_Low BMI_Low → Age_Low,0.1007462686567164,0.6506024096385542,1.585104052573932
680,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BMI_Medium,0.1082089552238805,0.58,1.6804324324324322
680,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1082089552238805,0.58,1.6804324324324322
683,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BMI_Medium,0.1082089552238805,0.5686274509803921,1.683891236052432
683,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1082089552238805,0.5686274509803921,1.683891236052432
684,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → Pregnancies_Low,0.1082089552238805,0.5272727272727272,1.7128374655647385
684,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → SkinThickness_Medium,0.1082089552238805,0.5272727272727272,1.7128374655647385
