,rule,support,confidence,lift
471,Pregnancies_Low BMI_Low → SkinThickness_Low,0.1399253731343283,0.646551724137931,2.207335822534593
471,Pregnancies_Low BMI_Low → Age_Low,0.1399253731343283,0.646551724137931,2.207335822534593
472,Age_Low BMI_Low → SkinThickness_Low,0.1399253731343283,0.5952380952380951,2.0717377860235
472,Age_Low BMI_Low → Pregnancies_Low,0.1399253731343283,0.5952380952380951,2.0717377860235
487,Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1809701492537313,0.5878787878787879,1.667211800545134
487,Pregnancies_Low SkinThickness_Medium → Age_Low,0.1809701492537313,0.5878787878787879,1.667211800545134
488,BMI_Medium Pregnancies_Low → Age_Low,0.1809701492537313,0.521505376344086,1.6442757748260592
488,BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.1809701492537313,0.521505376344086,1.6442757748260592
489,Age_Low SkinThickness_Medium → BMI_Medium,0.1809701492537313,0.5705882352941176,1.6442757748260597
489,Age_Low SkinThickness_Medium → Pregnancies_Low,0.1809701492537313,0.5705882352941176,1.6442757748260597
490,BMI_Medium Age_Low → Pregnancies_Low,0.1809701492537313,0.5132275132275133,1.6672118005451342
490,BMI_Medium Age_Low → SkinThickness_Medium,0.1809701492537313,0.5132275132275133,1.6672118005451342
501,Pregnancies_Low BMI_Low → DiabetesPedigreeFunction_Low,0.1343283582089552,0.6206896551724138,1.5260993356532744
501,Pregnancies_Low BMI_Low → Age_Low,0.1343283582089552,0.6206896551724138,1.5260993356532744
503,Age_Low BMI_Low → DiabetesPedigreeFunction_Low,0.1343283582089552,0.5714285714285714,1.404980340760157
503,Age_Low BMI_Low → Pregnancies_Low,0.1343283582089552,0.5714285714285714,1.404980340760157
543,SkinThickness_Low Glucose_Medium Age_Low → BMI_Low,0.1231343283582089,0.6226415094339622,1.97476833761304
546,Glucose_Medium Age_Low BMI_Low → SkinThickness_Low,0.1231343283582089,0.7333333333333333,1.686981402002861
548,Glucose_Medium BMI_Low → SkinThickness_Low,0.1231343283582089,0.5689655172413793,1.9424555238304415
548,Glucose_Medium BMI_Low → Age_Low,0.1231343283582089,0.5689655172413793,1.9424555238304415
549,Age_Low BMI_Low → SkinThickness_Low,0.1231343283582089,0.5238095238095237,1.8593503626616208
549,Age_Low BMI_Low → Glucose_Medium,0.1231343283582089,0.5238095238095237,1.8593503626616208
588,SkinThickness_Low DiabetesPedigreeFunction_Low Age_Low → BMI_Low,0.1156716417910447,0.6138613861386139,1.94692131935087
591,DiabetesPedigreeFunction_Low Age_Low BMI_Low → SkinThickness_Low,0.1156716417910447,0.7209302325581396,1.658448947000699
593,DiabetesPedigreeFunction_Low BMI_Low → SkinThickness_Low,0.1156716417910447,0.543859649122807,1.85674377025366
593,DiabetesPedigreeFunction_Low BMI_Low → Age_Low,0.1156716417910447,0.543859649122807,1.85674377025366
612,Glucose_Medium Age_Low SkinThickness_Medium → BloodPressure_Medium,0.1119402985074626,0.6,1.4167400881057268
612,Glucose_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.1119402985074626,0.6,1.4167400881057268
615,Glucose_Medium Pregnancies_Low SkinThickness_Medium → BloodPressure_Medium,0.1119402985074626,0.6451612903225806,1.4468889188824403
615,Glucose_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1119402985074626,0.6451612903225806,1.4468889188824403
637,Glucose_Medium Age_Low BMI_Low Pregnancies_Low → SkinThickness_Low,0.1007462686567164,0.7397260273972602,1.7016873419954142
638,SkinThickness_Low Glucose_Medium Age_Low Pregnancies_Low → BMI_Low,0.1007462686567164,0.6,1.9029585798816568
642,Glucose_Medium Age_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.6,2.088311688311688
642,Glucose_Medium Age_Low BMI_Low → Pregnancies_Low,0.1007462686567164,0.6,2.088311688311688
643,SkinThickness_Low Glucose_Medium Age_Low → Pregnancies_Low,0.1007462686567164,0.5094339622641509,2.353936239427456
643,SkinThickness_Low Glucose_Medium Age_Low → BMI_Low,0.1007462686567164,0.5094339622641509,2.353936239427456
644,Pregnancies_Low Age_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.5142857142857142,1.8255439924314092
644,Pregnancies_Low Age_Low BMI_Low → Glucose_Medium,0.1007462686567164,0.5142857142857142,1.8255439924314092
645,SkinThickness_Low Age_Low BMI_Low → Glucose_Medium,0.1007462686567164,0.5934065934065934,1.4657416316402492
645,SkinThickness_Low Age_Low BMI_Low → Pregnancies_Low,0.1007462686567164,0.5934065934065934,1.4657416316402492
646,Glucose_Medium Pregnancies_Low BMI_Low → SkinThickness_Low,0.1007462686567164,0.6585365853658537,2.248252291440112
646,Glucose_Medium Pregnancies_Low BMI_Low → Age_Low,0.1007462686567164,0.6585365853658537,2.248252291440112
647,SkinThickness_Low Glucose_Medium Pregnancies_Low → Age_Low,0.1007462686567164,0.5142857142857142,2.187755102040816
647,SkinThickness_Low Glucose_Medium Pregnancies_Low → BMI_Low,0.1007462686567164,0.5142857142857142,2.187755102040816
649,SkinThickness_Low Pregnancies_Low BMI_Low → Glucose_Medium,0.1007462686567164,0.6506024096385542,1.5362241919218729
649,SkinThickness_Low Pregnancies_Low BMI_Low → Age_Low,0.1007462686567164,0.6506024096385542,1.5362241919218729
665,Glucose_Medium Age_Low SkinThickness_Medium → BMI_Medium,0.1044776119402985,0.5599999999999999,1.6137634408602148
665,Glucose_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.1044776119402985,0.5599999999999999,1.6137634408602148
666,Glucose_Medium Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.1044776119402985,0.6021505376344086,1.7076861808044606
666,Glucose_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1044776119402985,0.6021505376344086,1.7076861808044606
669,Glucose_Medium Pregnancies_Low BMI_Medium → Age_Low,0.1044776119402985,0.5045045045045046,1.5906730259671438
669,Glucose_Medium Pregnancies_Low BMI_Medium → SkinThickness_Medium,0.1044776119402985,0.5045045045045046,1.5906730259671438
680,BloodPressure_Medium Age_Low SkinThickness_Medium → BMI_Medium,0.126865671641791,0.576271186440678,1.660652451248405
680,BloodPressure_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.126865671641791,0.576271186440678,1.660652451248405
681,BMI_Medium Age_Low SkinThickness_Medium → BloodPressure_Medium,0.126865671641791,0.6017699115044248,1.420919262406924
681,BMI_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.126865671641791,0.6017699115044248,1.420919262406924
683,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → BMI_Medium,0.126865671641791,0.6181818181818182,1.7531505531505531
683,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.126865671641791,0.6181818181818182,1.7531505531505531
685,BloodPressure_Medium BMI_Medium Age_Low → Pregnancies_Low,0.126865671641791,0.5271317829457365,1.712379610054029
685,BloodPressure_Medium BMI_Medium Age_Low → SkinThickness_Medium,0.126865671641791,0.5271317829457365,1.712379610054029
686,BloodPressure_Medium BMI_Medium Pregnancies_Low → Age_Low,0.126865671641791,0.544,1.7152
686,BloodPressure_Medium BMI_Medium Pregnancies_Low → SkinThickness_Medium,0.126865671641791,0.544,1.7152
693,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BloodPressure_Medium,0.1212686567164179,0.663265306122449,1.566124247055651
693,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1212686567164179,0.663265306122449,1.566124247055651
695,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → DiabetesPedigreeFunction_Low,0.1212686567164179,0.5909090909090909,1.4528773978315264
695,BloodPressure_Medium Pregnancies_Low SkinThickness_Medium → Age_Low,0.1212686567164179,0.5909090909090909,1.4528773978315264
696,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BloodPressure_Medium,0.1212686567164179,0.6435643564356436,1.4433075106673847
696,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1212686567164179,0.6435643564356436,1.4433075106673847
703,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → BloodPressure_Medium,0.1212686567164179,0.5963302752293578,1.4080750111142546
703,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → Pregnancies_Low,0.1212686567164179,0.5963302752293578,1.4080750111142546
707,DiabetesPedigreeFunction_Low BMI_Medium Age_Low SkinThickness_Medium → Pregnancies_Low,0.1063432835820895,0.9193548387096774,1.403915081334436
713,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → BMI_Medium,0.1063432835820895,0.5816326530612245,1.6761026991441736
713,DiabetesPedigreeFunction_Low Age_Low SkinThickness_Medium → Pregnancies_Low,0.1063432835820895,0.5816326530612245,1.6761026991441736
716,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → BMI_Medium,0.1063432835820895,0.5643564356435644,1.6005029074336008
716,Pregnancies_Low DiabetesPedigreeFunction_Low SkinThickness_Medium → Age_Low,0.1063432835820895,0.5643564356435644,1.6005029074336008
717,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → Pregnancies_Low,0.1063432835820895,0.5229357798165137,1.6987489574645538
717,DiabetesPedigreeFunction_Low BMI_Medium Age_Low → SkinThickness_Medium,0.1063432835820895,0.5229357798165137,1.6987489574645538
